Date,Product ID,Product Name,Category,Unit,Movement Type,Quantity,Stock Level,Reorder Point,Max Stock,Supplier,Alert
2024-08-25,P006,Engrais DAP,Produit Fini,Tonne,Sortie,74,860,100,1000,,Normal
2024-08-26,P006,Engrais DAP,Produit Fini,Tonne,Entrée,159,1000,100,1000,Atlas Équipements,Normal
2024-08-26,P006,Engrais DAP,Produit Fini,Tonne,Sortie,33,967,100,1000,,Normal
2024-08-27,P006,Engrais DAP,Produit Fini,Tonne,Entrée,124,1000,100,1000,IndustroPro,Normal
2024-08-27,P006,Engrais DAP,Produit Fini,Tonne,Sortie,58,942,100,1000,,Normal
2024-08-28,P006,Engrais DAP,Produit Fini,Tonne,Sortie,43,899,100,1000,,Normal
2024-08-29,P006,Engrais DAP,Produit Fini,Tonne,Sortie,37,862,100,1000,,Normal
2024-08-30,P006,Engrais DAP,Produit Fini,Tonne,Sortie,59,803,100,1000,,Normal
2024-08-31,P006,Engrais DAP,Produit Fini,Tonne,Sortie,76,727,100,1000,,Normal
2024-09-01,P006,Engrais DAP,Produit Fini,Tonne,Sortie,11,716,100,1000,,Normal
2024-09-02,P006,Engrais DAP,Produit Fini,Tonne,Entrée,192,908,100,1000,IndustroPro,Normal
2024-09-02,P006,Engrais DAP,Produit Fini,Tonne,Sortie,16,892,100,1000,,Normal
2024-09-03,P006,Engrais DAP,Produit Fini,Tonne,Entrée,218,1000,100,1000,ChimTech Maroc,Normal
2024-09-03,P006,Engrais DAP,Produit Fini,Tonne,Sortie,53,947,100,1000,,Normal
2024-09-04,P006,Engrais DAP,Produit Fini,Tonne,Sortie,48,899,100,1000,,Normal
2024-09-05,P006,Engrais DAP,Produit Fini,Tonne,Sortie,50,849,100,1000,,Normal
2024-09-06,P006,Engrais DAP,Produit Fini,Tonne,Sortie,31,818,100,1000,,Normal
2024-09-07,P006,Engrais DAP,Produit Fini,Tonne,Sortie,42,776,100,1000,,Normal
2024-09-08,P006,Engrais DAP,Produit Fini,Tonne,Entrée,68,844,100,1000,IndustroPro,Normal
2024-09-08,P006,Engrais DAP,Produit Fini,Tonne,Sortie,79,765,100,1000,,Normal
2024-09-09,P006,Engrais DAP,Produit Fini,Tonne,Entrée,253,1000,100,1000,OCP Logistique,Normal
2024-09-09,P006,Engrais DAP,Produit Fini,Tonne,Sortie,41,959,100,1000,,Normal
2024-09-10,P006,Engrais DAP,Produit Fini,Tonne,Entrée,191,1000,100,1000,Atlas Équipements,Normal
2024-09-10,P006,Engrais DAP,Produit Fini,Tonne,Sortie,53,947,100,1000,,Normal
2024-09-11,P006,Engrais DAP,Produit Fini,Tonne,Entrée,95,1000,100,1000,OCP Logistique,Normal
2024-09-11,P006,Engrais DAP,Produit Fini,Tonne,Sortie,21,979,100,1000,,Normal
2024-09-12,P006,Engrais DAP,Produit Fini,Tonne,Entrée,117,1000,100,1000,IndustroPro,Normal
2024-09-12,P006,Engrais DAP,Produit Fini,Tonne,Sortie,20,980,100,1000,,Normal
2024-09-13,P006,Engrais DAP,Produit Fini,Tonne,Sortie,23,957,100,1000,,Normal
2024-09-14,P006,Engrais DAP,Produit Fini,Tonne,Sortie,22,935,100,1000,,Normal
2024-09-15,P006,Engrais DAP,Produit Fini,Tonne,Sortie,40,895,100,1000,,Normal
2024-09-16,P006,Engrais DAP,Produit Fini,Tonne,Entrée,143,1000,100,1000,Maghreb Chimie,Normal
2024-09-16,P006,Engrais DAP,Produit Fini,Tonne,Sortie,27,973,100,1000,,Normal
2024-09-17,P006,Engrais DAP,Produit Fini,Tonne,Sortie,25,948,100,1000,,Normal
2024-09-18,P006,Engrais DAP,Produit Fini,Tonne,Sortie,36,912,100,1000,,Normal
2024-09-19,P006,Engrais DAP,Produit Fini,Tonne,Sortie,33,879,100,1000,,Normal
2024-09-20,P006,Engrais DAP,Produit Fini,Tonne,Entrée,196,1000,100,1000,OCP Logistique,Normal
2024-09-20,P006,Engrais DAP,Produit Fini,Tonne,Sortie,50,950,100,1000,,Normal
2024-09-21,P006,Engrais DAP,Produit Fini,Tonne,Sortie,62,888,100,1000,,Normal
2024-09-22,P006,Engrais DAP,Produit Fini,Tonne,Sortie,61,827,100,1000,,Normal
2024-09-23,P006,Engrais DAP,Produit Fini,Tonne,Sortie,38,789,100,1000,,Normal
2024-09-24,P006,Engrais DAP,Produit Fini,Tonne,Sortie,25,764,100,1000,,Normal
2024-09-25,P006,Engrais DAP,Produit Fini,Tonne,Sortie,49,715,100,1000,,Normal
2024-09-26,P006,Engrais DAP,Produit Fini,Tonne,Sortie,68,647,100,1000,,Normal
2024-09-27,P006,Engrais DAP,Produit Fini,Tonne,Entrée,81,728,100,1000,Atlas Équipements,Normal
2024-09-27,P006,Engrais DAP,Produit Fini,Tonne,Sortie,38,690,100,1000,,Normal
2024-09-28,P006,Engrais DAP,Produit Fini,Tonne,Sortie,29,661,100,1000,,Normal
2024-09-29,P006,Engrais DAP,Produit Fini,Tonne,Entrée,116,777,100,1000,ChimTech Maroc,Normal
2024-09-29,P006,Engrais DAP,Produit Fini,Tonne,Sortie,22,755,100,1000,,Normal
2024-09-30,P006,Engrais DAP,Produit Fini,Tonne,Sortie,30,725,100,1000,,Normal
2024-10-01,P006,Engrais DAP,Produit Fini,Tonne,Sortie,60,665,100,1000,,Normal
2024-10-02,P006,Engrais DAP,Produit Fini,Tonne,Entrée,282,947,100,1000,IndustroPro,Normal
2024-10-02,P006,Engrais DAP,Produit Fini,Tonne,Sortie,56,891,100,1000,,Normal
2024-10-03,P006,Engrais DAP,Produit Fini,Tonne,Sortie,35,856,100,1000,,Normal
2024-10-04,P006,Engrais DAP,Produit Fini,Tonne,Sortie,58,798,100,1000,,Normal
2024-10-05,P006,Engrais DAP,Produit Fini,Tonne,Entrée,202,1000,100,1000,Maghreb Chimie,Normal
2024-10-05,P006,Engrais DAP,Produit Fini,Tonne,Sortie,47,953,100,1000,,Normal
2024-10-06,P006,Engrais DAP,Produit Fini,Tonne,Sortie,77,876,100,1000,,Normal
2024-10-07,P006,Engrais DAP,Produit Fini,Tonne,Entrée,160,1000,100,1000,Atlas Équipements,Normal
2024-10-07,P006,Engrais DAP,Produit Fini,Tonne,Sortie,46,954,100,1000,,Normal
2024-10-08,P006,Engrais DAP,Produit Fini,Tonne,Sortie,26,928,100,1000,,Normal
2024-10-09,P006,Engrais DAP,Produit Fini,Tonne,Entrée,64,992,100,1000,Maghreb Chimie,Normal
2024-10-09,P006,Engrais DAP,Produit Fini,Tonne,Sortie,41,951,100,1000,,Normal
2024-10-10,P006,Engrais DAP,Produit Fini,Tonne,Entrée,150,1000,100,1000,OCP Logistique,Normal
2024-10-10,P006,Engrais DAP,Produit Fini,Tonne,Sortie,28,972,100,1000,,Normal
2024-10-11,P006,Engrais DAP,Produit Fini,Tonne,Entrée,115,1000,100,1000,Atlas Équipements,Normal
2024-10-11,P006,Engrais DAP,Produit Fini,Tonne,Sortie,37,963,100,1000,,Normal
2024-10-12,P006,Engrais DAP,Produit Fini,Tonne,Sortie,21,942,100,1000,,Normal
2024-10-13,P006,Engrais DAP,Produit Fini,Tonne,Sortie,51,891,100,1000,,Normal
2024-10-14,P006,Engrais DAP,Produit Fini,Tonne,Entrée,182,1000,100,1000,Atlas Équipements,Normal
2024-10-14,P006,Engrais DAP,Produit Fini,Tonne,Sortie,43,957,100,1000,,Normal
2024-10-15,P006,Engrais DAP,Produit Fini,Tonne,Entrée,76,1000,100,1000,Atlas Équipements,Normal
2024-10-15,P006,Engrais DAP,Produit Fini,Tonne,Sortie,46,954,100,1000,,Normal
2024-10-16,P006,Engrais DAP,Produit Fini,Tonne,Entrée,293,1000,100,1000,Maghreb Chimie,Normal
2024-10-16,P006,Engrais DAP,Produit Fini,Tonne,Sortie,25,975,100,1000,,Normal
2024-10-17,P006,Engrais DAP,Produit Fini,Tonne,Entrée,95,1000,100,1000,Atlas Équipements,Normal
2024-10-17,P006,Engrais DAP,Produit Fini,Tonne,Sortie,36,964,100,1000,,Normal
2024-10-18,P006,Engrais DAP,Produit Fini,Tonne,Sortie,50,914,100,1000,,Normal
2024-10-19,P006,Engrais DAP,Produit Fini,Tonne,Sortie,63,851,100,1000,,Normal
2024-10-20,P006,Engrais DAP,Produit Fini,Tonne,Sortie,46,805,100,1000,,Normal
2024-10-21,P006,Engrais DAP,Produit Fini,Tonne,Sortie,51,754,100,1000,,Normal
2024-10-22,P006,Engrais DAP,Produit Fini,Tonne,Sortie,64,690,100,1000,,Normal
2024-10-23,P006,Engrais DAP,Produit Fini,Tonne,Entrée,233,923,100,1000,Maghreb Chimie,Normal
2024-10-23,P006,Engrais DAP,Produit Fini,Tonne,Sortie,19,904,100,1000,,Normal
2024-10-24,P006,Engrais DAP,Produit Fini,Tonne,Entrée,198,1000,100,1000,Atlas Équipements,Normal
2024-10-24,P006,Engrais DAP,Produit Fini,Tonne,Sortie,43,957,100,1000,,Normal
2024-10-25,P006,Engrais DAP,Produit Fini,Tonne,Sortie,31,926,100,1000,,Normal
2024-10-26,P006,Engrais DAP,Produit Fini,Tonne,Sortie,39,887,100,1000,,Normal
2024-10-27,P006,Engrais DAP,Produit Fini,Tonne,Sortie,32,855,100,1000,,Normal
2024-10-28,P006,Engrais DAP,Produit Fini,Tonne,Sortie,68,787,100,1000,,Normal
2024-10-29,P006,Engrais DAP,Produit Fini,Tonne,Entrée,96,883,100,1000,ChimTech Maroc,Normal
2024-10-29,P006,Engrais DAP,Produit Fini,Tonne,Sortie,26,857,100,1000,,Normal
2024-10-30,P006,Engrais DAP,Produit Fini,Tonne,Sortie,68,789,100,1000,,Normal
2024-10-31,P006,Engrais DAP,Produit Fini,Tonne,Sortie,42,747,100,1000,,Normal
2024-11-01,P006,Engrais DAP,Produit Fini,Tonne,Entrée,276,1000,100,1000,Maghreb Chimie,Normal
2024-11-01,P006,Engrais DAP,Produit Fini,Tonne,Sortie,19,981,100,1000,,Normal
2024-11-02,P006,Engrais DAP,Produit Fini,Tonne,Sortie,51,930,100,1000,,Normal
2024-11-03,P006,Engrais DAP,Produit Fini,Tonne,Sortie,61,869,100,1000,,Normal
2024-11-04,P006,Engrais DAP,Produit Fini,Tonne,Sortie,40,829,100,1000,,Normal
2024-11-05,P006,Engrais DAP,Produit Fini,Tonne,Sortie,78,751,100,1000,,Normal
2024-11-06,P006,Engrais DAP,Produit Fini,Tonne,Entrée,59,810,100,1000,IndustroPro,Normal
2024-11-06,P006,Engrais DAP,Produit Fini,Tonne,Sortie,65,745,100,1000,,Normal
2024-11-07,P006,Engrais DAP,Produit Fini,Tonne,Sortie,28,717,100,1000,,Normal
2024-11-08,P006,Engrais DAP,Produit Fini,Tonne,Sortie,42,675,100,1000,,Normal
2024-11-09,P006,Engrais DAP,Produit Fini,Tonne,Sortie,66,609,100,1000,,Normal
2024-11-10,P006,Engrais DAP,Produit Fini,Tonne,Entrée,79,688,100,1000,ChimTech Maroc,Normal
2024-11-10,P006,Engrais DAP,Produit Fini,Tonne,Sortie,67,621,100,1000,,Normal
2024-11-11,P006,Engrais DAP,Produit Fini,Tonne,Entrée,210,831,100,1000,IndustroPro,Normal
2024-11-11,P006,Engrais DAP,Produit Fini,Tonne,Sortie,13,818,100,1000,,Normal
2024-11-12,P006,Engrais DAP,Produit Fini,Tonne,Sortie,19,799,100,1000,,Normal
2024-11-13,P006,Engrais DAP,Produit Fini,Tonne,Sortie,68,731,100,1000,,Normal
2024-11-14,P006,Engrais DAP,Produit Fini,Tonne,Entrée,178,909,100,1000,ChimTech Maroc,Normal
2024-11-14,P006,Engrais DAP,Produit Fini,Tonne,Sortie,37,872,100,1000,,Normal
2024-11-15,P006,Engrais DAP,Produit Fini,Tonne,Sortie,78,794,100,1000,,Normal
2024-11-16,P006,Engrais DAP,Produit Fini,Tonne,Sortie,37,757,100,1000,,Normal
2024-11-17,P006,Engrais DAP,Produit Fini,Tonne,Sortie,74,683,100,1000,,Normal
2024-11-18,P006,Engrais DAP,Produit Fini,Tonne,Sortie,47,636,100,1000,,Normal
2024-11-19,P006,Engrais DAP,Produit Fini,Tonne,Sortie,79,557,100,1000,,Normal
2024-11-20,P006,Engrais DAP,Produit Fini,Tonne,Sortie,59,498,100,1000,,Normal
2024-11-21,P006,Engrais DAP,Produit Fini,Tonne,Sortie,22,476,100,1000,,Normal
2024-11-22,P006,Engrais DAP,Produit Fini,Tonne,Entrée,214,690,100,1000,IndustroPro,Normal
2024-11-22,P006,Engrais DAP,Produit Fini,Tonne,Sortie,69,621,100,1000,,Normal
2024-11-23,P006,Engrais DAP,Produit Fini,Tonne,Sortie,23,598,100,1000,,Normal
2024-11-24,P006,Engrais DAP,Produit Fini,Tonne,Sortie,58,540,100,1000,,Normal
2024-11-25,P006,Engrais DAP,Produit Fini,Tonne,Sortie,71,469,100,1000,,Normal
2024-11-26,P006,Engrais DAP,Produit Fini,Tonne,Sortie,68,401,100,1000,,Normal
2024-11-27,P006,Engrais DAP,Produit Fini,Tonne,Sortie,17,384,100,1000,,Normal
2024-11-28,P006,Engrais DAP,Produit Fini,Tonne,Entrée,288,672,100,1000,IndustroPro,Normal
2024-11-28,P006,Engrais DAP,Produit Fini,Tonne,Sortie,12,660,100,1000,,Normal
2024-11-29,P006,Engrais DAP,Produit Fini,Tonne,Entrée,145,805,100,1000,Maghreb Chimie,Normal
2024-11-29,P006,Engrais DAP,Produit Fini,Tonne,Sortie,64,741,100,1000,,Normal
2024-11-30,P006,Engrais DAP,Produit Fini,Tonne,Sortie,80,661,100,1000,,Normal
2024-12-01,P006,Engrais DAP,Produit Fini,Tonne,Sortie,66,595,100,1000,,Normal
2024-12-02,P006,Engrais DAP,Produit Fini,Tonne,Sortie,62,533,100,1000,,Normal
2024-12-03,P006,Engrais DAP,Produit Fini,Tonne,Sortie,12,521,100,1000,,Normal
2024-12-04,P006,Engrais DAP,Produit Fini,Tonne,Sortie,63,458,100,1000,,Normal
2024-12-05,P006,Engrais DAP,Produit Fini,Tonne,Entrée,269,727,100,1000,IndustroPro,Normal
2024-12-05,P006,Engrais DAP,Produit Fini,Tonne,Sortie,20,707,100,1000,,Normal
2024-12-06,P006,Engrais DAP,Produit Fini,Tonne,Sortie,55,652,100,1000,,Normal
2024-12-07,P006,Engrais DAP,Produit Fini,Tonne,Entrée,296,948,100,1000,OCP Logistique,Normal
2024-12-07,P006,Engrais DAP,Produit Fini,Tonne,Sortie,53,895,100,1000,,Normal
2024-12-08,P006,Engrais DAP,Produit Fini,Tonne,Entrée,156,1000,100,1000,Maghreb Chimie,Normal
2024-12-08,P006,Engrais DAP,Produit Fini,Tonne,Sortie,22,978,100,1000,,Normal
2024-12-09,P006,Engrais DAP,Produit Fini,Tonne,Sortie,11,967,100,1000,,Normal
2024-12-10,P006,Engrais DAP,Produit Fini,Tonne,Sortie,34,933,100,1000,,Normal
2024-12-11,P006,Engrais DAP,Produit Fini,Tonne,Sortie,43,890,100,1000,,Normal
2024-12-12,P006,Engrais DAP,Produit Fini,Tonne,Entrée,153,1000,100,1000,Atlas Équipements,Normal
2024-12-12,P006,Engrais DAP,Produit Fini,Tonne,Sortie,17,983,100,1000,,Normal
2024-12-13,P006,Engrais DAP,Produit Fini,Tonne,Sortie,25,958,100,1000,,Normal
2024-12-14,P006,Engrais DAP,Produit Fini,Tonne,Sortie,25,933,100,1000,,Normal
2024-12-15,P006,Engrais DAP,Produit Fini,Tonne,Entrée,258,1000,100,1000,Atlas Équipements,Normal
2024-12-15,P006,Engrais DAP,Produit Fini,Tonne,Sortie,44,956,100,1000,,Normal
2024-12-16,P006,Engrais DAP,Produit Fini,Tonne,Sortie,54,902,100,1000,,Normal
2024-12-17,P006,Engrais DAP,Produit Fini,Tonne,Entrée,293,1000,100,1000,Maghreb Chimie,Normal
2024-12-17,P006,Engrais DAP,Produit Fini,Tonne,Sortie,21,979,100,1000,,Normal
2024-12-18,P006,Engrais DAP,Produit Fini,Tonne,Entrée,123,1000,100,1000,Maghreb Chimie,Normal
2024-12-18,P006,Engrais DAP,Produit Fini,Tonne,Sortie,70,930,100,1000,,Normal
2024-12-19,P006,Engrais DAP,Produit Fini,Tonne,Sortie,36,894,100,1000,,Normal
2024-12-20,P006,Engrais DAP,Produit Fini,Tonne,Entrée,121,1000,100,1000,ChimTech Maroc,Normal
2024-12-20,P006,Engrais DAP,Produit Fini,Tonne,Sortie,67,933,100,1000,,Normal
2024-12-21,P006,Engrais DAP,Produit Fini,Tonne,Sortie,32,901,100,1000,,Normal
2024-12-22,P006,Engrais DAP,Produit Fini,Tonne,Entrée,271,1000,100,1000,ChimTech Maroc,Normal
2024-12-22,P006,Engrais DAP,Produit Fini,Tonne,Sortie,25,975,100,1000,,Normal
2024-12-23,P006,Engrais DAP,Produit Fini,Tonne,Sortie,29,946,100,1000,,Normal
2024-12-24,P006,Engrais DAP,Produit Fini,Tonne,Entrée,246,1000,100,1000,Maghreb Chimie,Normal
2024-12-24,P006,Engrais DAP,Produit Fini,Tonne,Sortie,73,927,100,1000,,Normal
2024-12-25,P006,Engrais DAP,Produit Fini,Tonne,Sortie,13,914,100,1000,,Normal
2024-12-26,P006,Engrais DAP,Produit Fini,Tonne,Sortie,16,898,100,1000,,Normal
2024-12-27,P006,Engrais DAP,Produit Fini,Tonne,Sortie,56,842,100,1000,,Normal
2024-12-28,P006,Engrais DAP,Produit Fini,Tonne,Entrée,195,1000,100,1000,OCP Logistique,Normal
2024-12-28,P006,Engrais DAP,Produit Fini,Tonne,Sortie,26,974,100,1000,,Normal
2024-12-29,P006,Engrais DAP,Produit Fini,Tonne,Sortie,54,920,100,1000,,Normal
2024-12-30,P006,Engrais DAP,Produit Fini,Tonne,Sortie,77,843,100,1000,,Normal
2024-12-31,P006,Engrais DAP,Produit Fini,Tonne,Sortie,75,768,100,1000,,Normal
2023-01-01,P007,Engrais MAP,Produit Fini,Tonne,Sortie,14,448,100,1000,,Normal
2023-01-02,P007,Engrais MAP,Produit Fini,Tonne,Sortie,33,415,100,1000,,Normal
2023-01-03,P007,Engrais MAP,Produit Fini,Tonne,Sortie,79,336,100,1000,,Normal
2023-01-04,P007,Engrais MAP,Produit Fini,Tonne,Sortie,19,317,100,1000,,Normal
2023-01-05,P007,Engrais MAP,Produit Fini,Tonne,Entrée,209,526,100,1000,Maghreb Chimie,Normal
2023-01-05,P007,Engrais MAP,Produit Fini,Tonne,Sortie,66,460,100,1000,,Normal
2023-01-06,P007,Engrais MAP,Produit Fini,Tonne,Sortie,28,432,100,1000,,Normal
2023-01-07,P007,Engrais MAP,Produit Fini,Tonne,Entrée,124,556,100,1000,IndustroPro,Normal
2023-01-07,P007,Engrais MAP,Produit Fini,Tonne,Sortie,50,506,100,1000,,Normal
2023-01-08,P007,Engrais MAP,Produit Fini,Tonne,Entrée,126,632,100,1000,OCP Logistique,Normal
2023-01-08,P007,Engrais MAP,Produit Fini,Tonne,Sortie,12,620,100,1000,,Normal
2023-01-09,P007,Engrais MAP,Produit Fini,Tonne,Sortie,12,608,100,1000,,Normal
2023-01-10,P007,Engrais MAP,Produit Fini,Tonne,Entrée,198,806,100,1000,Atlas Équipements,Normal
2023-01-10,P007,Engrais MAP,Produit Fini,Tonne,Sortie,23,783,100,1000,,Normal
2023-01-11,P007,Engrais MAP,Produit Fini,Tonne,Sortie,12,771,100,1000,,Normal
2023-01-12,P007,Engrais MAP,Produit Fini,Tonne,Sortie,35,736,100,1000,,Normal
2023-01-13,P007,Engrais MAP,Produit Fini,Tonne,Entrée,96,832,100,1000,IndustroPro,Normal
2023-01-13,P007,Engrais MAP,Produit Fini,Tonne,Sortie,59,773,100,1000,,Normal
2023-01-14,P007,Engrais MAP,Produit Fini,Tonne,Sortie,43,730,100,1000,,Normal
2023-01-15,P007,Engrais MAP,Produit Fini,Tonne,Sortie,35,695,100,1000,,Normal
2023-01-16,P007,Engrais MAP,Produit Fini,Tonne,Entrée,91,786,100,1000,Atlas Équipements,Normal
2023-01-16,P007,Engrais MAP,Produit Fini,Tonne,Sortie,58,728,100,1000,,Normal
2023-01-17,P007,Engrais MAP,Produit Fini,Tonne,Entrée,257,985,100,1000,ChimTech Maroc,Normal
2023-01-17,P007,Engrais MAP,Produit Fini,Tonne,Sortie,78,907,100,1000,,Normal
2023-01-18,P007,Engrais MAP,Produit Fini,Tonne,Sortie,29,878,100,1000,,Normal
2023-01-19,P007,Engrais MAP,Produit Fini,Tonne,Sortie,40,838,100,1000,,Normal
2023-01-20,P007,Engrais MAP,Produit Fini,Tonne,Sortie,59,779,100,1000,,Normal
2023-01-21,P007,Engrais MAP,Produit Fini,Tonne,Sortie,36,743,100,1000,,Normal
2023-01-22,P007,Engrais MAP,Produit Fini,Tonne,Sortie,10,733,100,1000,,Normal
2023-01-23,P007,Engrais MAP,Produit Fini,Tonne,Sortie,62,671,100,1000,,Normal
2023-01-24,P007,Engrais MAP,Produit Fini,Tonne,Sortie,51,620,100,1000,,Normal
2023-01-25,P007,Engrais MAP,Produit Fini,Tonne,Sortie,41,579,100,1000,,Normal
2023-01-26,P007,Engrais MAP,Produit Fini,Tonne,Sortie,37,542,100,1000,,Normal
2023-01-27,P007,Engrais MAP,Produit Fini,Tonne,Sortie,73,469,100,1000,,Normal
2023-01-28,P007,Engrais MAP,Produit Fini,Tonne,Entrée,98,567,100,1000,Maghreb Chimie,Normal
2023-01-28,P007,Engrais MAP,Produit Fini,Tonne,Sortie,51,516,100,1000,,Normal
2023-01-29,P007,Engrais MAP,Produit Fini,Tonne,Sortie,23,493,100,1000,,Normal
2023-01-30,P007,Engrais MAP,Produit Fini,Tonne,Sortie,52,441,100,1000,,Normal
2023-01-31,P007,Engrais MAP,Produit Fini,Tonne,Sortie,44,397,100,1000,,Normal
2023-02-01,P007,Engrais MAP,Produit Fini,Tonne,Sortie,23,374,100,1000,,Normal
2023-02-02,P007,Engrais MAP,Produit Fini,Tonne,Sortie,79,295,100,1000,,Normal
2023-02-03,P007,Engrais MAP,Produit Fini,Tonne,Sortie,20,275,100,1000,,Normal
2023-02-04,P007,Engrais MAP,Produit Fini,Tonne,Sortie,71,204,100,1000,,Normal
2023-02-05,P007,Engrais MAP,Produit Fini,Tonne,Entrée,256,460,100,1000,IndustroPro,Normal
2023-02-05,P007,Engrais MAP,Produit Fini,Tonne,Sortie,23,437,100,1000,,Normal
2023-02-06,P007,Engrais MAP,Produit Fini,Tonne,Entrée,130,567,100,1000,IndustroPro,Normal
2023-02-06,P007,Engrais MAP,Produit Fini,Tonne,Sortie,78,489,100,1000,,Normal
2023-02-07,P007,Engrais MAP,Produit Fini,Tonne,Sortie,13,476,100,1000,,Normal
2023-02-08,P007,Engrais MAP,Produit Fini,Tonne,Sortie,20,456,100,1000,,Normal
2023-02-09,P007,Engrais MAP,Produit Fini,Tonne,Sortie,49,407,100,1000,,Normal
2023-02-10,P007,Engrais MAP,Produit Fini,Tonne,Sortie,75,332,100,1000,,Normal
2023-02-11,P007,Engrais MAP,Produit Fini,Tonne,Entrée,186,518,100,1000,ChimTech Maroc,Normal
2023-02-11,P007,Engrais MAP,Produit Fini,Tonne,Sortie,35,483,100,1000,,Normal
2023-02-12,P007,Engrais MAP,Produit Fini,Tonne,Sortie,21,462,100,1000,,Normal
2023-02-13,P007,Engrais MAP,Produit Fini,Tonne,Sortie,47,415,100,1000,,Normal
2023-02-14,P007,Engrais MAP,Produit Fini,Tonne,Entrée,103,518,100,1000,IndustroPro,Normal
2023-02-14,P007,Engrais MAP,Produit Fini,Tonne,Sortie,45,473,100,1000,,Normal
2023-02-15,P007,Engrais MAP,Produit Fini,Tonne,Sortie,76,397,100,1000,,Normal
2023-02-16,P007,Engrais MAP,Produit Fini,Tonne,Sortie,63,334,100,1000,,Normal
2023-02-17,P007,Engrais MAP,Produit Fini,Tonne,Entrée,284,618,100,1000,Maghreb Chimie,Normal
2023-02-17,P007,Engrais MAP,Produit Fini,Tonne,Sortie,77,541,100,1000,,Normal
2023-02-18,P007,Engrais MAP,Produit Fini,Tonne,Sortie,16,525,100,1000,,Normal
2023-02-19,P007,Engrais MAP,Produit Fini,Tonne,Sortie,25,500,100,1000,,Normal
2023-02-20,P007,Engrais MAP,Produit Fini,Tonne,Sortie,60,440,100,1000,,Normal
2023-02-21,P007,Engrais MAP,Produit Fini,Tonne,Entrée,191,631,100,1000,Maghreb Chimie,Normal
2023-02-21,P007,Engrais MAP,Produit Fini,Tonne,Sortie,45,586,100,1000,,Normal
2023-02-22,P007,Engrais MAP,Produit Fini,Tonne,Sortie,68,518,100,1000,,Normal
2023-02-23,P007,Engrais MAP,Produit Fini,Tonne,Entrée,276,794,100,1000,Atlas Équipements,Normal
2023-02-23,P007,Engrais MAP,Produit Fini,Tonne,Sortie,45,749,100,1000,,Normal
2023-02-24,P007,Engrais MAP,Produit Fini,Tonne,Sortie,50,699,100,1000,,Normal
2023-02-25,P007,Engrais MAP,Produit Fini,Tonne,Sortie,28,671,100,1000,,Normal
2023-02-26,P007,Engrais MAP,Produit Fini,Tonne,Sortie,22,649,100,1000,,Normal
2023-02-27,P007,Engrais MAP,Produit Fini,Tonne,Sortie,63,586,100,1000,,Normal
2023-02-28,P007,Engrais MAP,Produit Fini,Tonne,Sortie,33,553,100,1000,,Normal
2023-03-01,P007,Engrais MAP,Produit Fini,Tonne,Entrée,129,682,100,1000,Atlas Équipements,Normal
2023-03-01,P007,Engrais MAP,Produit Fini,Tonne,Sortie,20,662,100,1000,,Normal
2023-03-02,P007,Engrais MAP,Produit Fini,Tonne,Entrée,232,894,100,1000,ChimTech Maroc,Normal
2023-03-02,P007,Engrais MAP,Produit Fini,Tonne,Sortie,63,831,100,1000,,Normal
2023-03-03,P007,Engrais MAP,Produit Fini,Tonne,Sortie,54,777,100,1000,,Normal
2023-03-04,P007,Engrais MAP,Produit Fini,Tonne,Sortie,40,737,100,1000,,Normal
2023-03-05,P007,Engrais MAP,Produit Fini,Tonne,Entrée,300,1000,100,1000,OCP Logistique,Normal
2023-03-05,P007,Engrais MAP,Produit Fini,Tonne,Sortie,36,964,100,1000,,Normal
2023-03-06,P007,Engrais MAP,Produit Fini,Tonne,Sortie,26,938,100,1000,,Normal
2023-03-07,P007,Engrais MAP,Produit Fini,Tonne,Sortie,49,889,100,1000,,Normal
2023-03-08,P007,Engrais MAP,Produit Fini,Tonne,Sortie,22,867,100,1000,,Normal
2023-03-09,P007,Engrais MAP,Produit Fini,Tonne,Sortie,62,805,100,1000,,Normal
2023-03-10,P007,Engrais MAP,Produit Fini,Tonne,Sortie,78,727,100,1000,,Normal
2023-03-11,P007,Engrais MAP,Produit Fini,Tonne,Sortie,76,651,100,1000,,Normal
2023-03-12,P007,Engrais MAP,Produit Fini,Tonne,Entrée,52,703,100,1000,ChimTech Maroc,Normal
2023-03-12,P007,Engrais MAP,Produit Fini,Tonne,Sortie,28,675,100,1000,,Normal
2023-03-13,P007,Engrais MAP,Produit Fini,Tonne,Entrée,148,823,100,1000,ChimTech Maroc,Normal
2023-03-13,P007,Engrais MAP,Produit Fini,Tonne,Sortie,44,779,100,1000,,Normal
2023-03-14,P007,Engrais MAP,Produit Fini,Tonne,Entrée,59,838,100,1000,ChimTech Maroc,Normal
2023-03-14,P007,Engrais MAP,Produit Fini,Tonne,Sortie,50,788,100,1000,,Normal
2023-03-15,P007,Engrais MAP,Produit Fini,Tonne,Sortie,37,751,100,1000,,Normal
2023-03-16,P007,Engrais MAP,Produit Fini,Tonne,Entrée,261,1000,100,1000,Maghreb Chimie,Normal
2023-03-16,P007,Engrais MAP,Produit Fini,Tonne,Sortie,31,969,100,1000,,Normal
2023-03-17,P007,Engrais MAP,Produit Fini,Tonne,Sortie,42,927,100,1000,,Normal
2023-03-18,P007,Engrais MAP,Produit Fini,Tonne,Sortie,25,902,100,1000,,Normal
